[2, 'off'] [7, 'off'] [8, 'on'] [7, 'off'] [9, 'on'] [6, 'off'] [5, 'on'] [6, 'off'] [3, 'off']	0.999991000036	[1, 2, 0, 3, 4, 0, 2]
[4, 'off'] [8, 'off'] [7, 'on'] [8, 'off'] [10, 'on'] [5, 'off'] [6, 'on'] [5, 'off'] [1, 'off']	0.999991000036	[3, 2, 0, 3, 4, 0, 2]
[2, 'off'] [7, 'off'] [8, 'off'] [10, 'on'] [5, 'off'] [6, 'off'] [3, 'off']	0.999993000021	[0, 2, 0, 1, 4, 0, 2]
[2, 'off'] [7, 'off'] [8, 'on'] [7, 'off'] [9, 'on'] [6, 'on'] [3, 'off']	0.999993000021	[1, 1, 0, 3, 2, 0, 2]
[2, 'off'] [7, 'on'] [9, 'on'] [6, 'off'] [5, 'on'] [6, 'off'] [3, 'off']	0.999993000021	[1, 2, 0, 3, 2, 0, 2]
[4, 'off'] [8, 'off'] [7, 'off'] [9, 'on'] [6, 'off'] [5, 'off'] [1, 'off']	0.999993000021	[2, 2, 0, 3, 2, 0, 2]
[4, 'off'] [8, 'off'] [7, 'on'] [8, 'off'] [10, 'on'] [5, 'on'] [1, 'off']	0.999993000021	[3, 1, 0, 3, 2, 0, 2]
[4, 'off'] [8, 'on'] [10, 'on'] [5, 'off'] [6, 'on'] [5, 'off'] [1, 'off']	0.999993000021	[3, 3, 0, 1, 4, 0, 2]
[2, 'off'] [7, 'off'] [8, 'on'] [7, 'off'] [9, 'off'] [12, 'off']	0.999994000015	[1, 1, 0, 1, 3, 0, 2]
[4, 'off'] [8, 'off'] [7, 'on'] [8, 'off'] [10, 'off'] [13, 'off']	0.999994000015	[1, 3, 0, 1, 3, 0, 2]
[11, 'off'] [9, 'off'] [6, 'off'] [5, 'on'] [6, 'off'] [3, 'off']	0.999994000015	[2, 3, 0, 1, 3, 0, 2]
[14, 'off'] [10, 'off'] [5, 'off'] [6, 'on'] [5, 'off'] [1, 'off']	0.999994000015	[3, 3, 0, 1, 3, 0, 2]
[2, 'off'] [7, 'off'] [8, 'off'] [10, 'off'] [13, 'off']	0.99999500001	[0, 2, 0, 0, 3, 0, 2]
[2, 'off'] [7, 'on'] [9, 'on'] [6, 'on'] [3, 'off']	0.99999500001	[1, 1, 0, 3, 0, 0, 2]
[4, 'off'] [8, 'off'] [7, 'off'] [9, 'off'] [12, 'off']	0.99999500001	[1, 2, 0, 0, 3, 0, 2]
[4, 'off'] [8, 'on'] [10, 'on'] [5, 'on'] [1, 'off']	0.99999500001	[1, 2, 0, 0, 3, 0, 2]
[11, 'off'] [9, 'off'] [6, 'off'] [5, 'off'] [1, 'off']	0.99999500001	[2, 1, 0, 3, 0, 0, 2]
[14, 'off'] [10, 'off'] [5, 'off'] [6, 'off'] [3, 'off']	0.99999500001	[2, 2, 0, 0, 3, 0, 2]
[2, 'off'] [7, 'on'] [9, 'off'] [12, 'off']	0.999996000006	[1, 1, 0, 1, 1, 0, 2]
[4, 'off'] [8, 'on'] [10, 'off'] [13, 'off']	0.999996000006	[1, 2, 0, 1, 1, 0, 2]
[11, 'off'] [9, 'off'] [6, 'on'] [3, 'off']	0.999996000006	[1, 3, 0, 1, 1, 0, 2]
[14, 'off'] [10, 'off'] [5, 'on'] [1, 'off']	0.999996000006	[3, 2, 0, 1, 1, 0, 2]
[11, 'off'] [9, 'on'] [12, 'off']	0.999997000003	[0, 2, 0, 1, 0, 0, 2]
[14, 'off'] [10, 'on'] [13, 'off']	0.999997000003	[2, 1, 0, 1, 0, 0, 2]
