[5, 'off'] [9, 'off'] [14, 'on'] [15, 'off'] [16, 'on'] [10, 'on'] [7, 'on'] [11, 'on'] [12, 'off'] [13, 'on'] [3, 'off'] [2, 'off'] [6, 'on'] [2, 'off'] [1, 'off'] [8, 'on'] [4, 'on']	0.983135322374	[4, 2, 0, 4, 7, 5, 1]
[12, 'off'] [15, 'on'] [16, 'on'] [10, 'on'] [7, 'on'] [11, 'off'] [14, 'on'] [11, 'off'] [12, 'off'] [13, 'on'] [3, 'off'] [2, 'off'] [6, 'on'] [2, 'off'] [1, 'off'] [8, 'on'] [4, 'on']	0.983135322374	[6, 5, 0, 5, 4, 4, 4]
[5, 'off'] [9, 'off'] [14, 'off'] [11, 'off'] [12, 'on'] [15, 'on'] [16, 'on'] [10, 'on'] [7, 'off'] [3, 'on'] [2, 'off'] [6, 'on'] [2, 'off'] [1, 'off'] [8, 'on'] [4, 'on']	0.984119441816	[2, 3, 0, 4, 6, 3, 3]
[5, 'off'] [9, 'off'] [14, 'off'] [11, 'on'] [14, 'off'] [15, 'off'] [16, 'on'] [10, 'on'] [7, 'off'] [3, 'on'] [2, 'off'] [6, 'on'] [2, 'off'] [1, 'off'] [8, 'on'] [4, 'on']	0.984119441816	[3, 1, 0, 4, 7, 3, 2]
[5, 'off'] [9, 'on'] [10, 'off'] [7, 'on'] [11, 'off'] [14, 'on'] [11, 'off'] [12, 'off'] [13, 'on'] [3, 'off'] [2, 'off'] [6, 'on'] [2, 'off'] [1, 'off'] [8, 'on'] [4, 'on']	0.984119441816	[3, 4, 0, 3, 6, 5, 2]
[5, 'off'] [9, 'on'] [10, 'off'] [7, 'on'] [11, 'off'] [14, 'on'] [11, 'off'] [12, 'on'] [15, 'on'] [16, 'on'] [10, 'off'] [6, 'off'] [2, 'off'] [1, 'off'] [8, 'on'] [4, 'on']	0.984119441816	[4, 3, 0, 3, 7, 4, 2]
[5, 'off'] [9, 'on'] [10, 'off'] [7, 'on'] [11, 'off'] [14, 'on'] [11, 'off'] [12, 'on'] [15, 'on'] [16, 'on'] [10, 'off'] [6, 'off'] [2, 'on'] [6, 'off'] [5, 'off'] [4, 'off']	0.984119441816	[5, 4, 0, 2, 6, 6, 2]
[12, 'off'] [15, 'on'] [16, 'on'] [10, 'off'] [6, 'on'] [5, 'on'] [9, 'off'] [14, 'off'] [11, 'off'] [12, 'off'] [13, 'on'] [3, 'off'] [2, 'on'] [1, 'off'] [8, 'on'] [4, 'on']	0.984119441816	[5, 6, 0, 4, 5, 4, 3]
[12, 'off'] [15, 'on'] [16, 'on'] [10, 'on'] [7, 'on'] [11, 'off'] [14, 'on'] [11, 'off'] [12, 'off'] [13, 'on'] [3, 'off'] [2, 'off'] [6, 'on'] [2, 'off'] [1, 'off'] [8, 'off']	0.984119441816	[6, 6, 0, 4, 5, 3, 4]
[5, 'off'] [9, 'off'] [14, 'on'] [15, 'off'] [16, 'on'] [10, 'on'] [7, 'on'] [11, 'on'] [12, 'off'] [13, 'on'] [3, 'off'] [2, 'off'] [6, 'off'] [5, 'off'] [4, 'off']	0.985104546362	[2, 4, 0, 5, 4, 3, 3]
[5, 'off'] [9, 'off'] [14, 'on'] [15, 'off'] [16, 'on'] [10, 'on'] [7, 'on'] [11, 'on'] [12, 'off'] [13, 'on'] [3, 'off'] [2, 'on'] [1, 'off'] [8, 'on'] [4, 'on']	0.985104546362	[3, 1, 0, 3, 7, 3, 2]
